compound_lemma	compound_surface	compound_lemmapos	headLemma	modifierLemma	nAnnot	avgHead	stdevHead	avgModifier	stdevModifier	compositionality	stdevHeadModifier	equivalents
núcleo_atômico	núcleo_atômico	núcleo/n_atômico/a	núcleo	atômico	29	5.0000	0.0000	4.9310	0.2579	4.9310	0.2579	núcleo(7);núcleo do átomo(7);centro do átomo(6);centro do atomo(3);prótons e neutrons(3);centro atômico(3);nucleo do atomo(2);núcleo de um átomo(2);junção de partículas nucleares(1);átomo(1);cerne atômico(1);força forte(1);núcleo de átomo(1);cerne(1);parte central de um átomo(1);parte central dos atomos(1);centro de prótons e neutrons(1);local onde ficam os prótons e neutrons(1);região central do átomo(1);prótons e nêutrons(1);centro de um átomo(1);centro de massa de um átomo(1);núclio central(1);parte central do átomo(1);centro(1);nucleo de um atomo(1);a(1);massa atômica(1);quarks para cima e para baixo(1);núcleo do atomo(1);massa do átomo(1);centro de massa(1);massa do atomo(1);s(1);carga positiva do atomo(1);célula atômica(1)
olho_gordo	olho_gordo	olho/n_gordo/a	olho	gordo	30	0.8667	1.1059	0.1667	0.3790	0.2667	0.4498	inveja(26);mau olhado(8);cobiça(7);ganância(2);maldição(2);mal olhado(1);negatividade(1);possessivo(1);desejo(1);gula(1);invejoso(1);desejar coisas ruins(1);desdenho(1);a(1);olho invejoso(1);ganancia(1);cobiça alheia(1);azar(1);mau agouro(1);esfomeado(1);ciúmes(1);cobiçar coisas alheias(1);s(1);avidez(1);com inveja(1);ciúme(1)
olho_mágico	olho_mágico	olho/n_mágico/a	olho	mágico	23	0.7826	0.9023	0.0000	0.0000	0.3043	0.5588	visor(6);buraco na porta(4);visor de porta(2);olho da porta(2);buraco(2);buraco da porta(2);lente(2);furo da porta(1);dispositivo que utiliza lentes para permitir visualizar através de um buraco uma área maior do que o buraco permitiria(1);buraco para enxergar(1);dispositivo com lente que permite visualizar através de uma porta(1);luneta(1);monitor(1);visor da porta(1);vidrinho da porta(1);abertura(1);lugar onde se olha através da porta(1);furo na porta(1);a(1);lupa(1);mecanismo da porta que permite ver o outro(1);óculo de inspeção(1);buraco de visita(1);dispositivo de segurança(1);visão(1);fenda da porta(1);buraco de observação(1);sistema de segurança visual analógico(1);óculo(1);porta(1);s(1);observar quem chega(1);furinho da porta(1);pequeno furo na porta(1)
olho_nu	olho_nu	olho/n_nu/a	olho	nu	40	3.0750	1.7743	2.3500	1.3691	2.2000	1.4711	visão humana(4);olho humano(4);sem lentes(3);olho(2);olho puro(2);vista(2);visão(2);visível(2);perceptível(2);vista natural(1);olho pelado(1);apenas com seus olhos(1);sem ilusões(1);ao olhar(1);ao vivo(1);olho sem ártificios mecânicos(1);somente o olho(1);com meus próprios olhos(1);imagem ão vivo(1);olho livre(1);visão pura(1);nada entre olho e objeto(1);sem instrumentos ópticos(1);à vista natural(1);olhar natural(1);visão sem auxílio(1);sem lentes de contato(1);aparente(1);sem lente(1);sem ajuda(1);visão nua(1);vista desarmada(1);sem instrumentos de visão(1);visível sem ajuda de instrumentos de aproximação(1);de olho(1);olho sem obstrução(1);passível de ser visto sem maiores dificuldades(1);visão sem auxílio de máquinas ou objetos(1);vista de todos(1);com os próprios olhos(1);claramente(1);olhos descobertos(1);visão sem instrumentos ópticos(1);olhar sem uso de equipamentos(1);visão sem aparato(1);sem óculos(1);a(1);visão sem auxílio de instrumentos(1);visão realista(1);sem equipamentos(1);sem auxílio de equipamentos(1);sem lentes oculos(1);próprios olhos(1);visão sem equipamento(1);à primeira vista(1);facilmente visível(1);olho sem um equipamento(1);visão direta(1);sem ajuda de aparelhos de visão(1);visão natural pelo olho humano(1);s(1);olhar direto(1);olhar(1);olho sem lentes(1);apenas os olhos(1);observação sem o uso de lentes especiais e microscópios(1);não perceptível(1);sem ajuda de instrumentos óticos(1)
ovelha_negro	ovelha_negra	ovelha/n_negro/a	ovelha	negra	34	0.1765	0.3870	0.4118	0.6568	0.4706	0.6622	diferente(19);excluído(4);fora do padrão(3);pessoa diferente(3);diferentona(2);excluido(2);exceção(2);decepção(1);de comportamento condenável por um grupo(1);unico(1);pessoa não identificado com o grupo(1);excêntrico(1);galho podre(1);pessoa ruim(1);discordante(1);incomum(1);alguem que não segue um padrão definido pela sociedade(1);pessoa problemática(1);distinto(1);diferente dos demais(1);se distingue do seu conjunto(1);ostracizado(1);s(1);malvado(1);pessoa que se distingue(1);vilão(1);singular(1);pessoa fora dos padrões(1);preterida(1);odiado(1);maldoso(1);diferentão(1);rebeldia(1);que quebra tradições(1);deslocado(1);rebelde(1);a(1);algo ou alguem que é difernte(1);agitador(1);não conformista(1);esquisito(1);diferente dos padrões do grupo(1);algo diferente de modo ruim(1);exluido(1);dessemelhante(1);algo ruim(1);único(1);pessoa desastrada(1)
papel_higiênico	papel_higiênico	papel/n_higiênico/a	papel	higiênico	31	4.9032	0.3005	4.3548	0.7549	4.2903	0.7829	papel(8);papel sanitário(7);papel absorvente(4);papel para limpeza(4);papel de banheiro(3);papel de limpeza(3);folha higienica(2);papel para limpar(2);rolo de papel(2);papel de higienização(2);papel de higiene(1);higiene(1);absorvente(1);papél para limpesa pessoal(1);lenços umedecidos(1);papel com propósito de limpar(1);papel para higiene(1);papel para higiene pessoal(1);lenço umedecido(1);pano umedecido(1);toalha de papel(1);papel para preservar a higiene(1);rolo(1);limpador higiênico(1);folha sanitaria(1);limpeza(1);papel toalha(1);folhas higiênicas(1);papel para se limpar(1);a(1);papel fino(1);rolo de papél(1);guardanapo(1);folha(1);s(1);artigo de higiene(1);papel para toalete(1);banheiro(1);folha higiênica(1);papel para limpar as partes íntimas(1);papel sanitario(1)
paraíso_fiscal	paraíso_fiscal	paraíso/n_fiscal/a	paraíso	fiscal	31	1.5484	1.2339	3.4194	1.7659	1.5161	1.1796	refúgio fiscal(4);suiça(3);livre de impostos(2);pouco imposto(2);suíça(2);local onde há baixa fiscalização(1);luxemburgo(1);sonegação(1);bom lugar pra mandar dinheiro roubado(1);exterior(1);local de sonegação fiscal(1);refugio fiscal(1);dumping fiscal(1);facilidade fiscal(1);terra de isenção fiscal(1);conta no exterior(1);ilhas caiman(1);zona defiscalizada(1);paraíso empresarial(1);lugar com impostos baixos(1);país conivente com falcatruas(1);local com poucas taxas sobre capital estrangeiro(1);sei la2(1);éden fiscal(1);lugar sem regulação fiscal(1);terra de falcatrua(1);baixos impostos(1);capital estrangeiro(1);sem impostos(1);local com leis fracas de tributação aplicações estrangeiras(1);país que concebem grande sigilo bancário(1);país com poucos impostos(1);zona de dumping fiscal(1);offshore(1);lugares sem fiscalização(1);país onde se pode depositar dinheiro sem muito controle(1);beneficio fiscal(1);região de aplicação financeira fácil(1);lugares sem impostos(1);sem taxas(1);sem tributação(1);menores taxas(1);banco estrangeiro(1);sem impostos?(1);corrupção(1);livre de imposto(1);terra sem lei(1);ilhas cayman(1);nação com baixa tributação(1);sigilo bancário(1);sem procedencia(1);local onde se pode aplicar dinheiro não declarado(1);minimo controle do mercado financeiro(1);países(1);local de menos imposto(1);s(1);a(1);local com poucos impostos(1);sonho de todo político(1);economia livre(1)
pastor_alemão	pastor_alemão	pastor/n_alemão/a	pastor	alemão	22	0.7727	0.9726	1.5909	1.4027	0.8636	0.9409	cachorro(10);lobo da alsácia(4);cão(4);cachorro de raça(4);animal(2);cão de guarda(2);cão policial(2);capa preta(2);cachorro alemão(2);raça canina(1);raça de cão(1);cachorro de certa raça(1);cão pastor(1);cachorro de pastoreio(1);raça de cachorro(1);cachorro de raça alemã(1);pastor(1);cachorro de pasto(1);cachorro bonito(1);a(1);cachorro proveniente de uma região da alemanha(1);s(1);cachorro de raça pastor alemão(1)
pau_mandado	pau_mandado	pau/n_mandado/a	pau	mandado	28	0.0357	0.1890	4.2500	0.7993	0.3214	0.4756	submisso(4);obediente(4);subordinado(3);capacho(3);controlado(2);lacaio(2);sem vontade própria(2);pessoa obediente(2);escravo(2);pessoa muito obediente(2);pessoa submissa(1);submissvo(1);mandalete(1);joguete(1);condescendente(1);pessoa exageradamente obediente(1);sem voz ativa(1);marido consciente(1);sujeito que obedece sempre sem pensar(1);subserviente(1);sem iniciativa(1);obedecedor(1);manipulado(1);alguém que faz tudo que outros mandam(1);comandado(1);alguém sem opinião propria(1);extremamente obediente(1);capanga(1);servo(1);escravinho(1);fiel escudeiro(1);aceita tudo(1);quem segue à ordens sem questioná las(1);subalterno(1);serviçal(1);a(1);quem obedece(1);peões(1);pessoa fortemente influenciada(1);jagunço(1);s(1);funcionário extremamente obediente(1);empregado(1);mandado(1)
pavio_curto	pavio_curto	pavio/n_curto/a	pavio	curto	31	0.6774	0.8713	1.1935	1.0776	0.8065	0.9099	impaciente(8);sem paciência(4);intolerante(4);irritado(3);cabeça quente(3);irritadiço(3);estressado(3);esquentadinho(3);falta de paciência(3);temperamento explosivo(3);nervoso(2);sangue quente(2);irritabilidade(2);esquentado(2);explosivo(2);impaciência(2);intolerância(1);volatilidade(1);raiva(1);irritável(1);altivo(1);pouco tolerante(1);volatil(1);nervosinho(1);agressivo(1);personalidade explosiva(1);ira(1);perde a calma facilmente(1);arrogância(1);mau humor(1);pouco paciente(1);a(1);iracundo(1);facilmente irritado(1);sem tolerância(1);descontrolado(1);facilmente irritável(1);s(1);brabo(1);desobediente(1)
pente_fino	pente_fino	pente/n_fino/a	pente	fino	32	0.5000	0.7620	0.5312	0.7613	0.5000	0.8032	análise minuciosa(4);investigação minuciosa(3);investigação(2);minucioso(2);auditoria(2);minuciosa(2);análise detalhada(2);investigação aprofundada(2);vasculhar(1);seleção cuidadosa(1);escolha criteriosa(1);minucioso/minuciosa(1);limpesa meticulosa(1);busca com cuidado(1);busca aprofundada(1);detalhada(1);procurar(1);filtro(1);apuração(1);revisão criteriosa(1);minúcia(1);avaliação cuidadosa(1);verificação(1);avaliação profunda(1);situação delicada(1);limpeza(1);busca completa(1);análise(1);com extremo cuidado(1);inspeção(1);busca detalhada(1);peneira fina(1);atento(1);busca minuciosa(1);verificação cuidadosa(1);vistoria(1);a(1);escolha minunciosa(1);analisar cuidadosamente(1);investigação detalhada(1);sem brechas(1);varredura(1);operação detalhada(1);investigação apurada(1);reavaliação(1);peneira(1);cuidadoso/cuidadosa(1);averiguação(1);triagem(1);malha fina(1);seleção minuciosa(1);fiscalização(1);análise aprofundada(1);inspeção aprofundada(1);analise cuidadosa(1);s(1);inspeção meticulosa(1);conferência detalhada(1);situação desconfortavel(1);detalhado/detalhada(1);detalhista(1)
peso_morto	peso_morto	peso/n_morto/a	peso	morto	30	1.7667	1.2507	1.0667	1.1121	0.9667	0.9994	inútil(12);sem utilidade(5);estorvo(4);imprestável(3);algo inútil(3);inutil(3);atrapalhar(2);fardo inútil(2);inúteis(1);fracassados(1);mala sem alça(1);incomodo(1);carga inútil(1);s(1);fracasso(1);zero à esquerda(1);incômodo(1);vagabundo(1);obstaculo(1);algo sem utilidade(1);algo que não tem sentido carregar(1);imprestavel(1);inutilidade(1);encostado(1);fardo a ser carregado(1);peso de papel(1);sem valor(1);sem propósito(1);algo desnecessário(1);trabalhoso(1);problema(1);a(1);fardo(1);indiferença(1);não contribui em nada(1);inativo(1);sem serventia(1)
planta_baixo	planta_baixa	planta/n_baixo/a	planta	baixa	33	1.8485	1.9384	1.0000	1.0000	0.9091	1.2340	planta(13);projeto(10);desenho(6);mapa(5);desenho da estrutura(2);projeto arquitetônico(2);plano arquitetônico(2);plano(2);corte horizontal(1);processo inicial para construção(1);desenho de uma construção(1);desenho 2d(1);mapeamento das dimenções de uma estrutura física(1);planos de construção(1);planta residencial(1);diagrama(1);s(1);diagrama da estrutura(1);preparação(1);esquema arquitetônico(1);desenho técnico de construções(1);mapa da casa(1);blueprint(1);plano esquemático(1);planta azul(1);projeto arquitetonico(1);projeção ortográfica(1);planta rasa(1);diagrama de comodos(1);corte horizontal baixo(1);esquema da construção(1);desenho arquitetônico(1);a(1);desenho de construção(1);desenho arquitetonico(1);planta inferior(1);piso baixo(1);construção(1);desenho civil(1)
ponto_cego	ponto_cego	ponto/n_cego/a	ponto	cego	24	2.7500	1.0734	2.5833	1.3805	2.1667	1.4939	ponto oculto(2);fora do campo de visão(2);ponto invisível(2);desconhecido(2);falha na visão(2);ponto desconhecido(1);ponto que não se enxerga(1);canto do olho(1);área oculta(1);área não afetada(1);pontos vulneráveis(1);ponto de difícil visualização(1);ponto sem visão(1);brecha(1);coisas que não conseguímos perceber direito(1);falhas(1);algo que não conseguimos entender ou visualizar(1);onde não conseguimos ver(1);ponto mascardo(1);algo que não se ve(1);ponto camuflado(1);sem visão(1);posiçôes que não podem ser observadas(1);área da qual não temos visão(1);a(1);local que não aparece no campo de visão(1);lugar invisível(1);pouca visibilidade(1);s(1);beco sem saída(1);lugar cuja imagem não pode ser vista(1);parte que não vê(1);equívocos não percebidos(1);pontos fracos(1);ponto invisivel(1);ângulo morto(1);lugar fora do campo de visão de alguém(1);fora do alcance do conhecimento(1);desencontros(1);ponto fraco(1);área sem cobertura visual(1);locais de invisibilidade(1);ponto obscuro(1);erros(1);área sem visibilidade(1)
ponto_forte	ponto_forte	ponto/n_forte/a	ponto	forte	35	1.4571	1.4005	2.8571	1.5557	1.5143	1.4627	qualidade(14);qualidades(7);virtude(4);vantagens(4);vantagem(3);especialidade(3);característica positiva(3);talento(3);pontos positivos(3);forte(2);habilidades(2);habilidade(2);grandeza(1);competências(1);virtudes(1);aspectos mais desenvolvidos(1);adjetivo positivo(1);capacidades(1);atividade de domínio(1);força(1);pró(1);partes boas(1);prós(1);lado forte(1);ponto positivo(1);aptidão(1);fortaleza(1);característica marcante(1);característica forte(1);boas habilidades(1);benefício(1);características marcantes(1);aptidões(1);facilidade(1);melhores partes(1);no que alguém é bom(1);méritos(1);oportunidades(1);características positivas(1);benefícios(1);caracteristicas boas(1)
ponto_fraco	ponto_fraco	ponto/n_fraco/a	ponto	fraco	28	2.1786	1.4415	3.7857	1.1007	2.4286	1.3724	fraqueza(10);defeito(7);defeitos(3);calcanhar de aquiles(3);tendão de aquiles(3);vulnerabilidade(2);vulnerabilidades(2);falhas(2);falha(2);deficiência(2);fragilidade(2);fraquezas(2);ponto frágil(2);inabilidade(1);característica fraca(1);deficiencia(1);inaptidão(1);fragilidades(1);fraqeuza(1);carência(1);oportunidade para melhorar(1);caracteristica ruim(1);ponto vulnerável(1);oportunidade de melhoramento(1);feridas(1);problema(1);imperfeições(1);a(1);limitação(1);ponto sensível(1);imperfeição(1);desvantagem(1);s(1);erros(1);ponto negativo(1)
poção_mágico	poção_mágica	poção/n_mágico/a	poção	mágica	29	3.4138	1.9733	3.4828	1.7652	3.3448	1.8950	elixir(7);poção(5);feitiço(3);mágica(2);fórmula mágica(2);segredo(2);magia(2);poção milagrosa(2);alquimia(2);elixir exotérico(1);truque(1);atalho(1);liquido milagroso(1);solução milagrosa(1);cura(1);milagre(1);feitiçaria(1);líquido mágico(1);bebida mágica(1);clarity(1);fonte magica(1);deux ex machina(1);fórmula milagrosa(1);crença, fé(1);algo transformador(1);bebida que dá poderes a quem bebe(1);bebida com poderes mágicos(1);pó de pirlimpimpim(1);mistura(1);remedio magico(1);a(1);solução mística(1);solução mágica(1);infusão sobrenatural(1);salve(1);facilidade(1);magica, bebida, inexistente(1);ardilo(1);poçào(1);varinha de condão(1);mana(1);s(1);bebida(1);elixir mágico(1);poção que funciona por mágica(1);encanto(1)
prato_feito	prato_feito	prato/n_feito/a	prato	feito	36	3.7222	1.2561	3.4167	1.2042	3.1667	1.2071	prato pronto(11);pf(7);refeição(4);comida pronta(4);prato de comida(3);prato do dia(3);la minuta(3);refeição pronta(2);marmita(2);alaminuta(2);la carte(2);refeição completa(2);prato pré feito(1);prato típico(1);prato contém certos ingredientes(1);alimentação pre definida(1);refeição montada no prato(1);prato mais barato(1);a(1);fast food(1);comida no prato(1);prato executivo(1);almoço de boteco(1);menu(1);comida(1);prato que não é customizado(1);arroz e feijão(1);prato eecutivo(1);prato completo(1);comercial(1);prato de arroz, feijão, ovo e salada(1);almoço(1);refeição fixa(1);prato de comida pré determinado(1);prato alacarte(1);prato basico(1);refeição no prato(1);prato simples(1);prato pré determinado(1);fórmula(1);refeição pré definida(1);s(1);refeição pré preparada(1);prato comercial(1);almoço pronto(1);à la minuta(1)
primeiro_infância	primeira_infância	primeiro/a_infância/n	infância	primeira	23	4.8261	0.3876	3.7391	1.0962	3.7391	1.0539	primeiros anos de vida(5);infância(4);primeiros anos(3);início da infância(3);criança(3);primeira idade(2);bebê(2);filhote(1);fase inicial da infancia(1);fase primaria(1);infância remota(1);juventude(1);pequenino(1);princípio(1);infancia primaria(1);primordios da vida de uma pessoa(1);idades baixas(1);menor de 6 anos(1);diz se da fase de desenvolvimento de uma criança até os 5 anos(1);começo da infância(1);época das criancas pequenas(1);a(1);anos iniciais(1);aurora(1);infancia(1);imatura(1);piá(1);início da vida(1);criacinha(1);primeira fase(1);tempos de nenê(1);cinco primeiros anos(1);s(1);primeiros passos(1)
primeiro_mão	primeira_mão	primeiro/a_mão/n	mão	primeira	29	0.2414	0.5110	3.0690	1.6020	0.7586	0.6895	novidade(5);exclusividade(4);inédito(4);antes de todos(3);primeiro(3);exclusivo(2);antes dos outros(2);antes de todo mundo(2);antecipadamente(2);primeiramente(2);primeiro lugar(2);diretamente da fonte(2);diferentona(1);exclusiva(1);imediatamente(1);informação direta(1);pessoalmente(1);pioneiro(1);diretamente(1);primeiro a saber(1);sem intermediário(1);de imediato(1);em primeiro lugar(1);pioneiro a disponibilizar algo(1);pela primeira vez(1);evidência(1);primeiro vez(1);furo(1);principal(1);novo(1);rápido(1);notícia quente(1);a(1);direta(1);obtido sem fontes externas(1);direto(1);antes dos demais(1);scoop(1);s(1);prioridade(1);pioneiramente(1);com ineditismo(1);bem feito(1);inedito(1)
primeiro_necessidade	primeira_necessidade	primeiro/a_necessidade/n	necessidade	primeira	33	4.8788	0.3314	3.8788	0.9604	4.0000	1.0308	prioridade(15);essencial(4);prioritário(2);necessidade primordial(2);necessidade principal(2);necessidade básica(2);importante(2);maior prioridade(2);necessário(2);coisa de maior importância(1);necessidades essenciais(1);necessidades(1);máxima necessidade(1);meta(1);necessidades primárias(1);necessidade vital(1);necessidade primeira(1);primeira opção(1);necessidade primária(1);sobrevivência(1);s(1);carência primordial(1);principal necessidade(1);primordial(1);necessidade humana(1);necessidades padroes(1);necessidade prioritaria(1);mais importante necessidade(1);item prioritário(1);necessidade essencial(1);necessidades básicas(1);necessidades vitais(1);vital(1);necessidades basicas(1);prioridades(1);necessidade urgente(1);precedência(1);a(1);básico(1);de suma importância(1);aquilo que não se pode dispensar(1);necessidades prioritarias(1);fundamental(1);urgência(1);maior necessidade(1);necessidades fisiológicas indispensáveis(1);algo extremamente necessário(1);basico(1)
primeiro_dama	primeira_dama	primeiro/a_dama/n	dama	primeira	29	3.8966	1.0805	1.1379	0.9533	1.5172	1.2427	esposa do presidente(9);esposa do governante(3);esposa de um governante(2);esposa de governante(2);rainha(2);esposa(2);esposa de autoridade(2);esposa de político(2);dama do governante(1);dama oficial do governo(1);esposa de uma autoridade(1);alguém que ocupa um alto cargo(1);esposa de quem comanda(1);mulher de governante(1);madrinha de casamento(1);esposa de alguem com cargo importante(1);primeira dama(1);mulher do prefeito(1);mulher importante(1);mulher do presidente(1);esposa de algum político(1);esposa de homem(1);esposa de um cargo(1);acompanhante de um governante(1);cônjuge do presidente(1);contrario de primeiro ministro(1);esposa de um presidente(1);cônjuge de autoridade política(1);mulher do primeiro ministro(1);esposa do executivo(1);esposa do prefeito(1);mulher do chefe(1);esposa do chefe político(1);primeira esposa(1);mulher casada com uma autoridade(1);princesa(1);pessoa requintada(1);esposa do representante nacional(1);mulher do chefe político(1);esposa do representante do país(1);mulher do governante(1);conjuje do governante(1);casada com político(1);conjugê do presidente(1)
primeiro_ministro	primeiro_ministro	primeiro/a_ministro/n	ministro	primeiro	24	4.8750	0.4484	2.7083	1.4885	2.9583	1.5458	chefe de estado(5);ministro principal(3);presidente(3);governante(3);chefe de governo(3);principal ministro(2);cargo político(2);chefe do parlamento(1);politico(1);premiê(1);premier(1);parlamentário(1);ministro geral(1);mais importante ministro(1);mandante do país(1);ministro(1);ministro chefe(1);político(1);principal ministro de um país(1);chefe do executivo(1);poder executivo(1);representante do governo(1);chanceler(1);líder(1);autoridade(1);líder do congresso(1);a(1);chefe do parlamentarismo(1);ministro de uma país(1);pessoa importante(1);líder de governo(1);quase presidente(1);s(1);chefe do estado(1);eleito do povo(1);que governa(1)
primeiro_plano	primeiro_plano	primeiro/a_plano/n	plano	primeiro	33	1.9394	1.6190	3.1818	1.2858	2.2424	1.3926	prioridade(9);destaque(5);foco(5);prioritário(3);principal(3);importante(3);à mostra(2);primeiro lugar(2);plano a(2);plano principal(2);dianteira(1);em primeiro lugar(1);vanguarda(1);na esfera do perceptível(1);primeira mão(1);indispensável(1);evidente(1);enfoque(1);câmera próxima(1);na frente(1);close(1);preferência(1);em evidência(1);exclusividade(1);essencial(1);enquadramento mais próximo(1);maior importancia(1);evidência(1);fronte(1);ideia inicial(1);privilegiado(1);primeiramente(1);primeira impressão(1);primeira vista(1);frente(1);rumo ideal(1);com maior prioridade(1);com mais enfoque(1);na frente dos outros(1);plano próximo a câmera(1);a(1);urgente(1);enfoque principal(1);s(1);ênfase(1);que se destaca de imediato(1);foco principal(1);assunto importante(1)
processo_seletivo	processo_seletivo	processo/n_seletivo/a	processo	seletivo	24	4.7500	0.4423	4.8750	0.3378	4.7917	0.4149	seleção(10);concurso(7);processo de escolha(3);escolha(3);entrevista de emprego(2);recrutamento(2);processo de seleção(2);processo escolha(1);ação de escolha(1);encontrar, procurar(1);penerão(1);filtro(1);concurso seletivo(1);evolução(1);procedimento, entrevista, selecionar(1);atividade de seleção(1);processo classificatório(1);exame de entrada(1);candidatura(1);prova seletiva(1);processo que selecionará os candidatos mais apropriados(1);seleção de candidatos(1);algo que seleviona(1);vestibular(1);processo eliminatorio(1);a(1);exame(1);s(1);competição(1)
pronto_socorro	pronto_socorro	pronto/a_socorro/n	socorro	pronto	30	3.5333	1.3060	3.3667	1.1885	2.8333	1.4162	hospital(10);emergência(10);pronto atendimento(6);emergencia(3);uti(2);urgência médica(1);socorro imediato(1);posto de saúde(1);urgencia(1);urgências(1);ajuda instantânea(1);hps(1);socorro urgente(1);24 horas(1);atendimento de emergência(1);sus(1);plantão de hospital(1);samu(1);a(1);áread e emergências(1);posto de emergência(1);unidade de atendimento(1);assistencia imediata(1);ala de emergência do hospital(1);emergência médica(1);atendimento urgente(1);sala de emergência(1);hospital de emergência(1);emergência clínica(1);atendimento medico(1);unidade de tratamento intensivo(1);upa(1);socorro rápido(1);s(1);socorro que é dado sem necessidade de agendamento prévio(1);local onde se é atendido no exato momento da solicitação(1);unidade de saúde(1)
príncipe_encantado	príncipe_encantado	príncipe/n_encantado/a	príncipe	encantado	27	2.2593	0.7121	2.0741	0.7808	1.9630	0.6493	homem perfeito(10);homem ideal(8);homem dos sonhos(4);par ideal(2);par perfeito(2);príncipe(2);príncipe bonito(1);homem desejado(1);amor da vida(1);homem sonhado(1);amor perfeito(1);pessoa charmosa(1);homem(1);grande amor(1);partido perfeito(1);homem para casar(1);homem prefeito(1);conto de fadas(1);príncipe muito belo(1);marido(1);principe da disney(1);pessoa ideal(1);pessoa perfeita(1);homem cobiçado(1);a(1);personagem de contos de fadas(1);herói(1);fábula(1);romeu(1);pretendente(1);homem certo(1);amado(1);sedutor(1);s(1);pessoa dos sonhos(1);alma gêmea(1);amor(1);homem completo(1);par romântico(1)
puro_sangue	puro_sangue	puro/a_sangue/n	sangue	puro	31	2.0645	1.6111	2.3226	1.9042	1.6129	1.4301	de raça(11);raça pura(6);pedigree(5);sem mistura(4);puro(4);com pedigree(4);legítimo(2);genuíno(2);raça(2);sangue azul(2);linhagem pura(1);de pedigree(1);primeira categoria(1);sangue nobre(1);irritado(1);pureza(1);ascendência de qualidade(1);sem misturas(1);raça específica(1);bagual(1);sem mistura entre raças(1);autêntico(1);de sangue puro(1);de linhagem(1);genes puros(1);tem sangue puro(1);descendente(1);a(1);de raça pura(1);legitimo(1);tem sangue nobre(1);s(1);brabo(1);hereditariedade pura(1);sem outra cruza(1)
pão_duro	pão_duro	pão/n_duro/a	pão	duro	35	0.0286	0.1690	0.2000	0.4728	0.1143	0.3228	mão de vaca(22);mesquinho(11);avarento(11);mão fechada(8);sovina(7);egoísta(2);pechinchador(1);canguinhas(1);mesquinha(1);pessoa mesquinha(1);pessoa não generosa(1);não gastar dinheiro(1);ganancioso(1);egoísta com dinheiro(1);pessoa que não gasta(1);poupa recursos(1);judeu(1);econômico(1);sovino(1);não gasta muito(1);a(1);muquirana(1);que não compartilha(1);s(1);não gasta dinheiro(1)
pé_quente	pé_quente	pé/n_quente/a	pé	quente	36	0.0833	0.2803	0.1667	0.3780	0.0833	0.2803	sortudo(29);afortunado(8);com sorte(5);boa sorte(3);que traz sorte(2);sorte(2);sem azar(2);pessoa com sorte(2);felizardo(2);grande sorte(1);sortuda(1);alguem de muita sorte(1);pessoa afortunada(1);geralmente ganha(1);premiado(1);que acerta(1);gorar o adversario(1);pessoa sortuda(1);que sempre se dá bem(1);macumbeiro(1);pessoa de boa sorte(1);dá sorte aos próximos(1);bem aventurado(1);pessoa de sorte(1);com fortuna(1);a(1);transmite boa sorte(1);rabudo(1);que dá sorte(1);cara de sorte(1);s(1);traz sorte(1)
pé_direito	pé_direito	pé/n_direito/a	pé	direito	22	0.0455	0.2132	0.0455	0.2132	0.0909	0.2942	altura(10);distância do pavimento ão teto(3);altura do teto(3);altura da parede(2);sorte(2);altura até o teto(2);distância(1);comprimento(1);distancia do teto ão chão(1);altura entre piso e forro(1);altura do arco em que um pilar se apoia(1);boa fase(1);altura da casa(1);usada em arquitetura(1);parede(1);altura de um comodo(1);ponto mais alto de uma construção(1);medida da altura de um piso(1);distância do telhado(1);altura entre chão e teto(1);a(1);paredes(1);distância entre teto e chão(1);altura máxima(1);metragem(1);tamanho(1);s(1);teto(1);espaço vertical(1)
pé_frio	pé_frio	pé/n_frio/a	pé	frio	32	0.1562	0.3689	0.3125	0.5923	0.2188	0.4200	azarado(24);sem sorte(11);azarento(4);falta de sorte(3);azar(3);desafortunado(3);pouca sorte(2);agourento(2);com pouca sorte(1);azarada(1);má sorte(1);pessoa azarada(1);a(1);que não traz sorte(1);mal aventurado(1);que não dá sorte(1);pessoa com atitude negativa(1);infortunado(1);que da azar(1);dá azar a quem está proximo(1);alguém com muito azar(1);pessoa com má sorte(1);s(1);pessoa com azar(1);malfadado(1)
pólo_aquático	pólo_aquático	pólo/n_aquático/a	pólo	aquático	24	2.6250	2.1226	4.9583	0.2041	2.9583	2.0319	polo na água(4);esporte aquático(4);esporte(3);handebol na água(3);pólo na água(2);pólo(2);futebol aquático(2);pólo de piscina(1);esporte polo praticado na agua(1);esporte aquatico(1);modalidade esportiva(1);pólo na piscina(1);polo(1);water polo(1);futebol na água(1);esporte de polo(1);jogo aquatico(1);pólo não terretre(1);futebol de piscina(1);jogo na piscina(1);handball na água(1);futebol aquatico(1);vôlei aquatico(1);atividade aquática(1);pólo na agua(1);pólo de água(1);natação(1);polo na piscina(1);a(1);futebol com a mão na água(1);jogo de polo que ocorre no mar ou na piscina ão inves de em terra(1);vôlei de piscina(1);jogo de pólo na água(1);s(1);esporte a nado(1);desporto(1);handebol aquático(1);pólo jogado na água(1)
