compound_lemma	compound_surface	compound_lemmapos	headLemma	modifierLemma	nAnnot	avgHead	stdevHead	avgModifier	stdevModifier	compositionality	stdevHeadModifier	equivalents
second_degré	second_degré	second/a_degré/n	degré	second	14	2.1429	1.8337	2.3571	1.9848	1.6429	1.9057	ironie(7);humour(4);idée sous jacente(1);humour et ironie(1);pince sans rire(1);sens figuré(1);dire le contraire de ce qu'on pense pour(1);humour particulier(1);sens abstrait(1);version humoristique(1);insulte sans importance(1);humour du contraire(1);sous entendu(1);deuxième niveau(1);sens de l'humour(1);humour douteux(1);dérision(1);sens inverse(1);ironique(1);dire le contraire de ce qu'on pense(1);sens caché(1);sens non litéral(1);sens figure(1);drole(1)
second_rôle	second_rôle	second/a_rôle/n	rôle	second	15	4.2667	1.2228	3.4667	1.0601	3.6000	1.0556	figurant(5);rôle secondaire(4);acteur secondaire(3);faire valoir(2);role pas primaire(2);rôle mineur(2);deuxième rôle(1);deuxieme(1);allié(1);rôle moins important(1);suivant(1);pas le hero/vedette principal(1);petit rôle(1);personage de second plan(1);assistant(1);role d'importance seconbde(1);personnage secondaire(1);rôle de soutien(1);pas le rôle principal(1);deutéragoniste(1);acteur de deuxième plan(1);deuxième(1)
septième_ciel	septième_ciel	septième/a_ciel/n	ciel	septième	15	0.4000	0.6325	0.5333	1.1872	0.3333	0.7237	orgasme(4);paradis(3);béatitude(2);plaisir intense(2);sentiment d'elevation(1);aux anges(1);plaisir(1);bonheur incommensurable(1);apogée du plaisir(1);bonheur(1);extrêmement hereux(1);jouissance(1);au nirvana(1);être au paradis(1);extase(1);plaisance(1);prendre son pied(1);immense bonheur(1);félicité(1);satisfait de plaisir(1);en pleine jouissance(1);délire fantasmagorique(1);apogée(1);au paradis(1);enchantement(1);parfaitement haureux(1);etre sur un petit nuage(1);en plein bonheur(1);sommet du plaisir(1)
service_public	service_public	service/n_public/a	service	public	15	4.5333	0.9155	4.7333	0.5936	4.6000	0.7368	administration(4);service collectif(4);administration publique(2);service administratif(2);services de l'etat(2);utilité publique(2);activite interet general(1);activite qui rend service au public(1);service social(1);services de l'état(1);services financés par les taxes et impôts(1);service d'utilité publique(1);bien commun(1);services ouverts à tous(1);etat(1);service d'intérêt général(1);service non bénéficiaire(1);service par l'état(1);services sociaux(1);fonction publique(1);entreprise d'état(1);adminstration publique(1);services administratifs(1);accueil du public(1);activité d'intérêt général(1)
site_officiel	site_officiel	site/n_officiel/a	site	officiel	14	4.3571	1.2157	4.3571	1.0082	4.7143	0.6112	site web(3);site internet(3);site reconnu(2);internet(2);site authentique(2);site accrédité(2);site certifié(1);site(1);endroit officiel(1);page autorisée(1);siège(1);site réel(1);adresse electronique(1);bureau d'information officiel(1);page officielle(1);website officiel(1);page web officiel(1);site unique(1);site de référence(1);site primaire(1);site solennel(1);centre d'information officiel(1);page(1)
soirée_privé	soirée_privée	soirée/n_privé/a	soirée	privée	15	4.4000	0.9103	4.5333	0.7432	4.5333	0.7432	fête(4);soirée entre amis(2);événement privé(2);galas privés(1);soirée intime(1);célébration(1);soirée exclusive(1);rassemblement privilégié(1);soirée sur invitation(1);spectacle(1);cercle,fermé(1);événement intime(1);rassemblement selectif(1);événements privés(1);réception(1);seulement sur invitation(1);party(1);reunion sociale privée(1);reception(1);moment privé(1);soirée non public(1);séance(1);réception sur invitation(1);evénement(1);soirée fermée(1);petit groupe(1);soirée particulière(1);fête privée(1)
sucre_roux	sucre_roux	sucre/n_roux/a	sucre	roux	15	4.9333	0.2582	4.2000	1.0142	4.3333	0.8165	cassonade(9);sucre de canne(4);sucre brut(3);sucre brun(2);vergeoise(2);sucre extraite de la canne a sucre et de la betterave(1);sucre complet(1);sucre(1);sucre impur de canne ou de betterave(1);sucre non raffiné(1);sucre naturel(1);sucre brut issu de la canne(1);sucre peu raffiné(1);genre de sucre(1);sucre de couleur rousse(1);sucre et mélasse(1);saccharose(1);substance alimentaire(1);ingredient(1)
sécurité_routier	sécurité_routière	sécurité/n_routier/a	sécurité	routière	17	4.5294	0.7174	4.8235	0.3930	4.6471	0.4926	prévention routière(9);conduite sécuritaire(2);règles et service routiers(1);sécurité des usagers de la route(1);organisme de prévention(1);conduite civique(1);règles de sécurité sur la route(1);protection des personnes(1);prevention routiere(1);prévention des accidents de la route(1);sécurité de conduite(1);abri du danger(1);securite concernant tout le monde sur la route(1);sûreté(1);sécurité des usagers(1);sécurité sur la route(1);sécurité sur les routes(1);conduite prudente(1);réglementation routière(1);regle de conduite(1);conduite sécuritère(1);conduite sécurisée(1);circulation civique(1);lois de la route(1);assurance(1);prevention des accidents(1);minimisation des dangers routiers(1)
sécurité_social	sécurité_sociale	sécurité/n_social/a	sécurité	sociale	14	3.4286	1.2839	4.0000	1.3009	3.7143	1.0690	assurance sociale(5);aide sociale(4);protection sociale(4);couverture sociale(3);assurance maladie(2);protection pour tous(1);système assurant(1);paiement(1);taxe obligatoire de médecine(1);assurances(1);systeme cree par le gouvernement(1);systeme d'assurance(1);bien être social(1);sécurité médicale(1);aide médicale financière(1);prévoyance sociale(1);carte pour identite etc (1);regime(1)
table_bas	table_basse	table/n_bas/a	table	basse	16	4.9375	0.2500	4.8750	0.3416	4.8125	0.4031	table de salon(9);table à café(3);petite table(3);meuble de salon(2);table(2);table généralement placée à côté du fauteuil(1);table pour magazines(1);surface(1);table de café(1);tablette(1);table à thé(1);meuble(1);tabel entre 30 et 60 cm du sol(1);table de nuit(1);gueridon(1);plqnche(1);petit table(1);table de peu de hauteur(1);table a hauteur de fauteuil(1);table plus petite qu'une table de salle à manger(1)
table_rond	table_ronde	table/n_rond/a	table	ronde	15	1.8667	1.1255	1.4667	1.1255	1.6667	1.1751	débat(7);réunion(6);discussion(2);rencontre(1);des reunions(1);négociations(1);renconte(1);concertation(1);reunion(1);e discussion(1);conference(1);colloque(1);conférence(1);symposium(1);meeting(1);echange de vue(1);pourparlers(1);association de jeunes hommes(1);reunion a table(1);échange d'opinion(1);parler autour d'une table ronde(1);discussion ouverte(1);discussions autour d'une table(1);séance de travail(1)
tapis_rouge	tapis_rouge	tapis/n_rouge/a	tapis	rouge	16	3.3750	1.7078	3.1875	1.9397	3.2500	1.7701	recevoir royalement(4);faire honneur(4);tapis de cérémonie(3);recevoir quelqu'un avec beaucoup d'égard(1);accueil chaleureux(1);montrer plein d'égards(1);réception royale(1);recevoir en grandes pompes(1);célébrité événement(1);privilège(1);tapis d'honneur(1);réception enthousiaste(1);ouvrir les portes(1);marque de bienvenue(1);tapis des célébrités(1);tapis de marche(1);grandeur(1);importance(1);accueillir quelqu'un avec luxe(1);cérémonie(1);feux de la rampe(1);taps d'honneur(1);accueil sompteux(1);recevoir avec luxe(1);acceuillir à bras ouverts(1);accueillir un invité de marque(1);tapis pour les célébrités(1);recevoir chapeau bas(1);traiter avec des égards(1);Évènement(1)
temps_fort	temps_fort	temps/n_fort/a	temps	fort	15	3.4000	1.6388	2.4667	1.7265	1.8667	1.3558	moment inoubliable(4);moment important(3);nouvelle(1);eventment(1);évènement important(1);sommet(1);moment marquant(1);faits marquants(1);évenément(1);temps culminant(1);moments inoubliables(1);moment émouvant(1);passage important(1);grands moments(1);instant à retenir(1);période critique(1);instants majeurs(1);hit(1);événement notable(1);Événements(1);moment incontournable(1);point fort(1);actualité(1);apogée(1);événement important(1);bon moment(1);moments importants(1);moment fort(1);ictus(1)
temps_mort	temps_mort	temps/n_mort/a	temps	mort	15	4.6667	0.6172	1.3333	1.3973	2.2000	1.5213	pause(9);arrêt(5);interruption(4);temps de repos(2);temps d'interruption(1);pauses(1);moment d'inactivité(1);arrêts(1);temps non productif(1);arrêt de jeu(1);perte de temps(1);temps d'arrêt(1);cassures temporelles(1);temps de silence(1);respiro(1);moment de repos(1);fragments(1);petite pause(1);point d'orgue(1);silence(1)
temps_partiel	temps_partiel	temps/n_partiel/a	temps	partiel	15	3.8667	1.3558	4.1333	0.9904	3.7333	1.4376	mi temps(11);travail à temps partiel(2);moins que plein temps(1);portion de temps(1);travail à mi temps(1);sous emploi(1);demi temps(1);demi journee(1);incomplé(1);demi journées(1);semaine de travail de moins de 35 heures(1);tiers temps(1);activité secondaire(1);durée travail réduit(1);temps incomplet(1);saison(1);travail moitié du temps(1);moins de 40 heures de travail hebdomadaire(1);horaire de travail partiel(1);salarié travaille moins(1);fragmentaire(1);chômage partiel(1)
temps_plein	temps_plein	temps/n_plein/a	temps	plein	15	3.5333	1.4075	2.9333	1.2228	2.8000	1.3202	temps complet(8);35 heures par semaine(2);travail toute la semaine(2);pas temps partiel(2);plein temps(2);toute la journee(1);durée de travail(1);charge de travail(1);exclusif(1);journée de travail entière(1);heures de bureau(1);unité de mesured'une charge de travail(1);faire les trois huit(1);relation normale de travail(1);complet(1);à temps complet(1);temps non partiel(1);durée de travail de 35 heures par semaine(1);capacité de travail ou de production(1);heures d'ouverture(1);à plein temps(1);activité rémunérée(1)
temps_réel	temps_réel	temps/n_réel/a	temps	réel	16	4.6250	0.7188	3.3750	1.6683	3.2500	1.7701	immédiatement(3);en direct(3);en simultané(2);traitement en direct(2);en meme temps(1);présent(1);Échange immédiat d'information(1);réalité temporelle(1);dans l'immédiateté(1);sans délai(1);en meme temp(1);temps actuel(1);aussitôt(1);temps non virtuel(1);simultanement(1);a ce moment(1);immediat(1);sur le champs(1);même temps que celui du spectateur(1);maintenant(1);instantanement(1);dans l'instant même(1);immédiat(1);instantanné(1);traitement en temps réel(1);temps qui conforme au temps dans lequel on existe(1);traitement en directe(1);à l instant même(1);à l'instant(1)
travail_public	travaux_publics	travail/n_public/a	travaux	publics	15	4.7333	0.4577	3.8667	1.3020	3.8667	1.2459	métiers de la construction(3);travaux de construction(2);génie civil(2);construction(2);infrastructures publiques(2);constructions publiques(2);travaux d'intérêt général(2);construction pour but collectif(1);ouvrages réalisés dans un but d'utilité collective(1);travaux de l'état(1);travaux urbains(1);chantier(1);constructions pour le public(1);métiers de construction(1);ouvrages publics(1);travaux de la cite(1);chantiers nationaux(1);construction publique(1);travaux immobiliers réalisés par l'administration(1);travaux de la ville(1);travaux de voirie(1);travail du gouvernement(1);travaux d'utilité générale(1);travaux collectifs(1)
trou_noir	trou_noir	trou/n_noir/a	trou	noir	13	2.6154	1.8046	3.5385	1.6641	2.6923	1.5484	abime(2);singularité gravitationnelle(2);phenomene astronomique(1);grosse boule sombre dont aucune lumière ou matière ne peut échapper(1);abîme(1);caverne(1);astres occlus(1);objet céleste hypercompact(1);black hole(1);zone, dans le cosmos où lâattraction est si forte qu'il aspire toute lumière ayant de s'en échapper(1);matière ultra compacte(1);trou quantique(1);vide(1);boule noire(1);phénomène astronomique(1);anti matière(1);trou qui absorbe tout(1);rien(1);objet céleste ultra dense(1);trou dans l'espace(1);étoile effondrée sur elle même(1);collapsar(1);aucun rayonnement(1);objet céleste invisible(1);vortex(1);objet céleste(1)
trou_normand	trou_normand	trou/n_normand/a	trou	normand	18	0.5000	0.6183	1.4444	1.1991	0.6667	0.7670	coup du milieu(5);calvados(4);digestif(4);eau de vie(3);alcool(2);coutume gastronomique(2);boisson alcolisée(1);trou du milieu(1);pause calva(1);gnôle(1);mélange d'alcools(1);sorbet de fruits(1);petit verre d'alcool pris au milieu d'un grand repas(1);coupure de repas(1);verre de calvados(1);absorption d' alcool entre deux plats pour creuser l' estomac(1);cocktail(1);pause alcool entre deux plats(1);petit verre de calvados(1);eau de vie que l'on sert au milieu d'un gros repas (1);tradition(1);sorbet au milieu du repas(1);pause au milieu du repas(1);boisson mi repas(1);verre de calvados entre deux plats(1);sorbet digestif avant l'entrée(1);verre(1)
téléphone_arabe	téléphone_arabe	téléphone/n_arabe/a	téléphone	arabe	15	1.2000	1.2649	0.6000	0.9103	0.4667	0.8338	bouche à oreille(7);rumeur(6);jeu(3);téléphone sans fil(2);renseignement(1);bouche a l'oreil(1);passe parole(1);transmission de paroles(1);rapidité d'information(1);jeu de bouche à oreille(1);bruit(1);on dits(1);colportage(1);mot a l'oreille(1);transmission rapide(1);transmission très rapide d'une information(1);ouï dire(1);transmission des nouvelles(1);rumeurs(1);ragot(1);jeu de société(1)
téléphone_portable	téléphone_portable	téléphone/n_portable/a	téléphone	portable	16	4.8750	0.5000	4.9375	0.2500	5.0000	0.0000	téléphone cellulaire(8);téléphone mobile(5);cellulaire(4);portable(3);téléphone sans fil(3);smartphone(2);mobile(2);gsm(2);portable téléphonique(1);radiotéléphone mobile(1);téléphone céllulaire(1);telephone d'automobile(1);telephone sans fil(1);telephone cellulaire(1);téléphone portatif(1)
valeur_sûr	valeur_sûre	valeur/n_sûr/a	valeur	sûre	13	4.0769	0.8623	3.6923	1.7505	3.5385	1.2659	référence(2);vertu(2);fait(1);certitude(1);utilité certaine(1);morale(1);bon investissement(1);recommendation(1);investissement fiable(1);obligation(1);risque sur(1);incontournable(1);valeur établie(1);valeur essentielle(1);quelque chose de certain(1);valeur immuable(1);assurance(1);mérite(1);valeur qui est garanti(1);précieux(1);valeur prouvée(1);sécurité(1);faible risque(1);vérité(1);valeur refuge(1);gain sur(1)
vie_associatif	vie_associative	vie/n_associatif/a	vie	associative	16	2.3125	1.4930	4.3125	0.9465	3.2500	1.3416	vie de groupe(2);association(2);relatif aux associations(1);l’envie de se réunir autour d’un projet collectif(1);quartier(1);vie a laquelle tout la societe participe(1);action associative(1);vie social(1);créer du lien social(1);réunion de personne(1);groupes associatifs(1);creer des projets associatifs(1);engagement local(1);projet collectif(1);vie en commun(1);communaute(1);mouvement associatif(1);communauté(1);mutualité(1);capacité à construire ensemble(1);vie de quartier(1);tissu associatif(1);vie communautaire(1);participation à une association(1);participer a une association(1);club(1);assemblée(1);membre d'une association de défense d'intérêts communs(1);vie coopérative(1);engagement dans une association(1);amitié(1);socialisation(1);fonctionnement associatif(1);activités de convivialité(1);relative à une association(1);activités collectives(1)
vie_quotidien	vie_quotidienne	vie/n_quotidien/a	vie	quotidienne	16	4.1250	0.9574	4.4375	0.8139	4.3125	0.7042	vie courante(5);vie de tous les jours(3);quotidien(2);routine(2);ayant lieu chaque jour(2);concernes de la vie de chaque jour(1);habituelle(1);vie de chaque jour(1);vie ordinaire(1);banal(1);vie journalière(1);vie habituelle(1);journée(1);vie normale(1);de la vie ordinaire(1);mêlée ouverte(1);moeurs et coutumes(1);vie domestique(1);vie pratique(1);de tous les jours(1);vie de ce jour (1);de chaque jour(1);mÅurs(1);vie de toujours(1);banale(1);train train(1);vie de chaque jour (1);journaliere(1);vie régulière (1);routine journalier(1)
vieux_fille	vieille_fille	vieux/a_fille/n	fille	vieille	15	4.0000	1.1339	2.8667	1.4573	2.4667	1.6847	célibataire âgée(3);célibataire(3);femme non mariée(3);catherinette(2);femme celibataire(2);ancestrale(1);personne non marriée(1);contemporaine(1);grand mère(1);femme mûre non mariée(1);vielle femme non mariée(1);femme d'un certain âge qui est celibataire(1);vieille femme(1);célibataire endurcie(1);pucelle(1);dame seule(1);femme sans enfant(1);vieille(1);fille qui a l'air d'une vieille femme(1);femme d'un certain âge célibataire(1);demoiselle âgée(1);vierge(1);fille austere(1);celibataire(1)
vin_blanc	vin_blanc	vin/n_blanc/a	vin	blanc	15	5.0000	0.0000	3.6000	1.8048	3.8000	1.7403	chardonnay(3);vin de raisins blancs(2);riesling(2);petit blanc(2);pinard(1);vin transparent doré(1);boissson alcoolisée(1);vin transparent(1);sauvignon blanc(1);raisin vert clair(1);vin de couleur blanche(1);blanc(1);vin pas rouge(1);jaune(1);boisson alcoolise(1);raisin macere(1);alcool de pulpes de raisin non colorées(1);vin jaune(1);blanc sec(1);alcool(1);sauce au vin blanc(1);boisson(1);vin blanc de france(1);jus de raisin blanc fermenté(1);jus de raisin transformée en alcool(1);alcool de raisin(1);chablis(1);piquette(1)
vin_rouge	vin_rouge	vin/n_rouge/a	vin	rouge	15	5.0000	0.0000	4.5333	0.8338	4.6667	0.6172	pinard(2);vin de raisins rouges(2);vin(2);bordeaux(2);jaja(1);boisson alcoolisée faite de raisin(1);raisin fermenté(1);vin de bordeaux(1);vin de cépages rouges(1);boisson alcoolisée à base de raisin fermenté(1);vin pas rosée ou blanc(1);vin pas blanc(1);rouge qui tache(1);raisin noir(1);vin de table(1);vin fait avec du raisin noir(1);jus de raisin noir fermenté(1);boisson alcoolisée de couleur rouge(1);vinasse(1);vin de couleur rouge(1);alcool(1);vin de bourgogne(1);picrate(1);sang de la terre(1);cru(1);piquette(1);alcohol de raisin noir(1);boisson alcoolisée(1);fermentation(1)
oeil_rouge	yeux_rouges	oeil/n_rouge/a	yeux	rouges	15	4.9333	0.2582	4.3333	1.1751	4.3333	1.1751	albinos(2);yeux irrités(2);conjonctivite(2);yeux écarlates(1);yeux irrites(1);rougeur occulaire(1);couleur des yeux dur une photo prise avec un flash(1);infection occulaire(1);yeux larmoyants(1);mirettes irritées(1);larmoiement(1);des yeux colorés(1);yeux de couleur rouges(1);pupilles des yeux totalement rouges sur la photo(1);mirettes(1);myxomatose(1);yeux fatigués(1);inflammation de lâÅil(1);effet des yeux(1);des yeux gonflés(1);yeux dont la couleur a changé à force de pleurer(1);yeux d'une personne ou d'un animal photographié rouges(1);vue(1);irritation occulaire(1);rougeur des yeux(1);yeux malade(1);yeux de couleur inhabituelle(1);yeux injectés de sang(1);yeux couleur de feu dans les photos(1)
école_primaire	école_primaire	école/n_primaire/a	école	primaire	15	4.8667	0.3519	3.0667	1.7915	3.8000	1.0142	école élémentaire(5);enseignement primaire(3);ecole avant secondaire(2);petite école(2);début de l'instruction obligatoire(1);classe pour jeunes enfants(1);etablissment(1);classes primaires(1);école élementaire et maternelle(1);école communale(1);école de base(1);ecole élémentaire(1);école maternelle et élémentaire(1);école élmentaire(1);école pour les petits(1);premiere phase de l'ecole(1);cours élémentaire(1);école avant le collège(1);où les enfants vont au cours de la journée pour apprendre(1);"grande école"(1);premières classes(1);première école(1);école primaire élémentaire(1);école pour les jeunes(1);du cp and cm2(1)
étoile_filant	étoile_filante	étoile/n_filant/a	étoile	filante	15	2.8000	2.1112	4.0000	1.3628	3.2000	1.8205	météore(6);météorite(4);aérolithe(3);bolide(2);trainée lumineuse(1);eclair lumineux(1);comètes(1);étoile qui bouge(1);comete(1);astéroïde(1);trait de lumière(1);meteorite(1);objet celeste lumineux(1);aerolithe(1);matière se consumant dans l'atmosphère(1);méterorites(1);astéroide(1);météores(1);comète(1);trait de lumière dans l' atmosphère(1);pierre brulante(1);astéroide dans le ciel(1)
