compound_lemma	compound_surface	compound_lemmapos	headLemma	modifierLemma	nAnnot	avgHead	stdevHead	avgModifier	stdevModifier	compositionality	stdevHeadModifier	equivalents
mercado_negro	mercado_negro	mercado/n_negro/a	mercado	negro	37	4.1892	0.9672	1.0000	1.2472	1.2703	1.2394	mercado ilegal(22);comércio ilegal(7);mercado informal(6);contrabando(6);mercado paralelo(3);tráfico(3);trafico(2);mercado ilícito(2);venda ilegal(2);comercio ilegal(2);mercado alternativo(2);mercado de contrabando(1);mercado sujo(1);escambo ilegal(1);lugar onde se compram objetos dos mais variados tipos ilegalmente(1);mercado que vende coisas ilegais(1);vendedores não registrados(1);mercado de bens ilegais(1);informal(1);negócios ilegais(1);mercado clandestino(1);s(1);transação informal(1);meios ilegais(1);ilegal(1);compra e venda ilegal(1);por baixo dos panos(1);a(1);transação ilegal(1);clandestinidade(1);submundo financeiro(1);mercado da ilegalidade(1);mercado oculto(1);por debaixo dos panos(1);mercado fora da lei(1);mercado(1);vendas ilegais(1);ilícito(1);comércio informal(1);mercado do submundo(1);mercado não oficial(1)
mesa_redondo	mesa_redonda	mesa/n_redondo/a	mesa	redonda	32	1.3750	1.1846	1.1562	1.0809	1.2500	1.1072	debate(15);discussão(12);reunião(7);mesa de debate(3);conversa(3);local de debate(2);mesa de discussão(2);bate papo(2);discussão aberta(1);entrevista(1);painel(1);roda de discussão(1);mesa circular(1);conferência(1);reunião democrática(1);a(1);mesa para debate(1);grupo de palestrantes(1);evento para debate(1);sem hierarquia(1);grupo de discussão(1);assembleia(1);conversa aberta(1);espaço para debate(1);encontro(1);s(1);conversa informal(1);troca de ideias entre pessoas sobre um tópico específico(1);conversa geral(1);grupo unido para discussão democrática(1);troca de ideias(1);colóquio(1)
montanha_russo	montanha_russa	montanha/n_russo/a	montanha	russa	31	0.8387	1.1283	0.3871	0.8437	0.5484	0.9605	brinquedo(13);atração(4);brinquedo de parque(3);brinquedo de parque de diversões(3);diversão(3);roller coaster(2);montanha russa(2);parque de diversões(2);carrinho(2);brinquedo radical(2);roda gigante(1);brinquedo do parque(1);looping(1);atração de parque(1);trem de parque(1);passeio(1);aclive russo(1);trenzinho(1);brinquedo de diversão(1);carro nos trilhos(1);carrinho de parque de diversão(1);brinquedo russo(1);brinquedo de parque com carrinhos em trilhos(1);equipamento de diversão(1);adrenalina(1);diversão num parque(1);altos e baixos, tristezas e alegrias, dor e alivio, brinquedo, aventura(1);principal brinquedo de um parque de diversão(1);a(1);trem(1);atração de parques(1);brinquedos de parques(1);s(1);montanha radical(1);brinquedo do parque de diversões(1);brinquedo de parque de diversão(1);declive russo(1);atração do parque(1)
mau_fé	má_fé	mau/a_fé/n	fé	má	36	1.4722	1.2980	3.5556	1.4822	1.8333	1.3202	maldade(11);deslealdade(6);má vontade(4);má intenção(4);desonestidade(3);mau caráter(2);intenção ruim(2);falsidade(2);má indole(2);fraude(2);mentira(2);enganação(2);decepção(1);dolo(1);intenção dolosa(1);falta de honestidade(1);fraudulento(1);más intenções(1);a(1);falta de fé(1);maneira errada(1);ação maldosa(1);mal intencionado(1);com maldade(1);má determinação(1);maleficamente(1);com intuito de levar vantagem em algo ou sobre alguem(1);modo escuso(1);engano(1);malicia(1);imprudencia(1);com intuito de prejudicar alguem(1);traiçoeiramente(1);má intencionada(1);maldosa(1);deshonesto(1);malvada(1);propósito ruim(1);desleal(1);segundas intenções(1);malícia(1);desígnio mal(1);sacanagem(1);sem vontade(1);malandragem(1);ma vontade(1);s(1);maudade(1);ação maldosa proposital(1);de maneira maldosa(1)
máquina_virtual	máquina_virtual	máquina/n_virtual/a	máquina	virtual	25	3.0800	1.3820	4.4000	1.2247	3.6000	1.1547	computador virtual(5);simulador(5);máquina simulada(4);emulador(3);máquina(2);máquina emulada(2);computador(2);virtualização(2);software(2);sistema simulado(1);simulador de computador(1);vm(1);disco virtual(1);maquina não física(1);virtual(1);simulador de máquina(1);maquina virtualizada(1);sistema simulador(1);simulação de outro computador(1);simulação de máquina(1);sistema operacional virtual(1);maquina não fisica(1);abstração de software para uma máquina real(1);interpretador(1);computador simulado(1);a(1);ambiente computacional(1);programa(1);máquina não física(1);s(1);computador dentro de um computador(1);simulação de um computador dentro de outro(1);ambiente virtual(1)
mão_fechado	mão_fechada	mão/n_fechado/a	mão	fechada	38	1.0263	0.9996	1.4474	1.0830	1.1842	1.0617	pão duro(22);mão de vaca(15);sovina(12);avarento(10);mesquinho(5);econômico(3);poupador(2);judeu(2);avaro(1);economista(1);pessoa econômica(1);não gastar dinheiro(1);economicamente consciente(1);egoísta(1);sovino(1);a(1);avareza(1);alguem que não empresta dinheiro(1);muquirana(1);não gasta recursos(1);não empresta(1);s(1);egoista(1);não gasta dinheiro(1)
navio_negreiro	navio_negreiro	navio/n_negreiro/a	navio	negreiro	36	4.9722	0.1667	3.0556	1.4725	3.3056	1.5642	navio de escravos(10);transporte de escravos(4);navio de negros(3);navio tumbeiro(3);navio escravagista(3);navio(3);navio com escravos(2);navio transportador de escravos(2);navio que transportava escravos(2);navio que carrega escravos(2);embarcações(1);embarcação carcerária escrava(1);embarcação negreira(1);navio que transporta escravos(1);embarcação escravagista(1);navio de escravo(1);transportadores de escravos(1);navio de transporte de escravos(1);barco de prisioneiros(1);naus negreiras(1);meio de transporte(1);navios que transportavam escravos africanos(1);embarcação para contrabando de escravos(1);carregador de escravos(1);contrabando de escravos(1);navio de tráfico(1);navio escravo(1);navio para transporte de escravos(1);navios de transporte escravo(1);navio que carregava africanos para a américa(1);navio que leva escravos negros(1);navios ilegais(1);navios com escravos(1);barco que transportava escravos(1);naus de contrabando(1);barco(1);negrerinho(1);a(1);navio com negros(1);barco de escravos(1);navio escravista(1);embarcação transportadora de escravos(1);navio transportados de negros(1);venda de escravos(1);embarcações de escravos africanos(1);s(1);navio transportando negro(1);navio de boçais(1);navio escravocrata(1);barco negreiro(1);navios de contrabando(1)
novo_mundo	novo_mundo	novo/a_mundo/n	mundo	novo	36	2.0833	1.2042	4.3611	0.8669	2.3333	1.1711	novidade(6);mundo diferente(5);futuro(4);nova realidade(3);algo novo(3);recomeço(2);mundo novo(2);mudança(2);novo horizonte(2);desconhecido(2);novo lugar(2);algo incomum(1);inovação(1);novo espaço(1);mundo positivo(1);mundo mais recente(1);mudança recente(1);mundo melhor(1);novas ideias(1);nova oportunidade(1);lugar virgem(1);mundo 2 0(1);algo inexplorado(1);situação nova(1);novo local, seja ele fisico ou não(1);nova etapa(1);ideal(1);nova forma de pensar(1);novo começo(1);novas ideias, novos conceitos, novas descobertas(1);lugar melhor(1);momento melhor(1);mundo reconstruído(1);nova vida(1);algo diferente(1);nova fase(1);novo ambiente melhor que o anterior(1);lugar de novas esperanças(1);lugar diferente(1);realidade nova(1);fora de rotina(1);novos horizontes(1);nova experiencia(1);novas perspectivas(1);plano(1);a(1);colônias(1);recomeçar(1);mundo contemporaneo(1);novo estado(1);mundo moderno(1);atual mundo(1);s(1);não descoberto(1);nova idéia(1);lugar ainda desconhecido(1)
novo_rico	novo_rico	novo/a_rico/n	rico	novo	28	4.3929	0.9940	3.9643	0.9616	3.3929	1.5236	emergente(6);ex pobre(4);emergentes(2);pobre que ficou rico(2);rico emergente(2);ex pobres(2);recém ricos(2);rico recente(2);classe média(2);pessoas ricas que eram pobres(1);pobre com dinheiro(1);pobre que virou rico(1);rico recentemente(1);rico há pouco tempo(1);pessoa que enriqueceu(1);novo endinheirado(1);riquinhos(1);diz se de uma pessoa recentemente introduzida à riqueza(1);esbanjador(1);novos bem sucedidos(1);ricos(1);rico(1);rico que era classe médio/pobre(1);recém rico(1);classe c ascendido(1);ricos emergentes(1);new esnobes(1);pessoa recém rica(1);tornado rico a recém(1);parvenu(1);recente mudança no padrão de vida(1);recente escala na escada social(1);pessoas recentes com muito dinheiro(1);a(1);ralé(1);pessoas que ficaram ricas repentinamente(1);pessoas jovens com muito dinheiro(1);recentemente bem sucedido(1);s(1);emergiu da pobreza(1);coxinhas(1);ricos novatos(1);ex classe c(1)
nó_cego	nó_cego	nó/n_cego/a	nó	cego	34	3.8824	1.4723	0.5000	0.7882	1.0882	1.2641	nó apertado(9);nó(8);nó forte(2);nó difícil de desatar(2);nó difícil(2);nó dificil de desatar(1);nó não planejado(1);nó não desatavel(1);nó sem ponta(1);algo difícil de se desfazer(1);nó aleatório(1);nó fixo(1);nó apertado e díficil de se solta(1);nó firme(1);nó malfeito(1);nó difícil de ser desfeito(1);nó que não da para se desfazer(1);dificuldade(1);nó difícil de desfazer(1);algo muito apretado(1);nó complexo(1);que é difícil de desatar(1);nó bem dado(1);nó inquebrável(1);sem saída(1);nó dificel de ser desamarrado(1);apertadíssimo(1);nó inútil(1);mal pagador(1);nó que não segue um padrão(1);situação complicada(1);pessoa difícil de entender(1);situação dificil(1);nó impossível de abrir(1);nó trancado(1);nó confuso(1);nó estreito(1);nó justo(1);enlaçamento(1);a(1);maçaroca(1);nó desconhecido(1);nó embaralhado(1);inútil(1);algo de difícil resolução(1);serviço ruim(1);pessoa enrolada(1);impasse(1);laço inútil(1);nó que não se desfaz(1);grande problema(1);falso nó(1);inutilizar(1);s(1);aperto(1)
núcleo_atômico	núcleo_atômico	núcleo/n_atômico/a	núcleo	atômico	36	4.9444	0.2323	4.5833	1.0522	4.7778	0.5404	núcleo do átomo(9);núcleo(8);centro do átomo(8);centro atômico(5);núcleo de um átomo(4);centro do atomo(3);prótons e neutrons(3);nucleo do atomo(2);junção de partículas nucleares(1);protons e neutrons(1);átomo(1);cerne atômico(1);força forte(1);núcleo de átomo(1);cerne(1);parte central de um átomo(1);parte central dos atomos(1);centro de prótons e neutrons(1);local onde ficam os prótons e neutrons(1);região central do átomo(1);prótons e nêutrons(1);centro de um átomo(1);centro de massa de um átomo(1);núclio central(1);nucleo da particula(1);parte central do átomo(1);centro(1);núcleo de atomo(1);junção dos protons e neutrons de um átomo(1);nucleo de um atomo(1);a(1);massa atômica(1);quarks para cima e para baixo(1);núcleo do atomo(1);massa do átomo(1);centro de massa(1);massa do atomo(1);s(1);carga positiva do atomo(1);célula atômica(1)
olho_gordo	olho_gordo	olho/n_gordo/a	olho	gordo	34	1.0588	1.1791	0.4706	0.9288	0.4412	0.7046	inveja(30);mau olhado(9);cobiça(8);ganância(3);maldição(2);interesse(1);mal olhado(1);negatividade(1);possessivo(1);desejo(1);gula(1);invejoso(1);desejo não sadio(1);desejar coisas ruins(1);desdenho(1);a(1);olho invejoso(1);ganancia(1);cobiça alheia(1);azar(1);mau agouro(1);esfomeado(1);ciúmes(1);cobiçar coisas alheias(1);s(1);avidez(1);com inveja(1);ciúme(1)
olho_mágico	olho_mágico	olho/n_mágico/a	olho	mágico	29	1.0690	1.0327	0.1724	0.3844	0.5517	0.8696	visor(7);buraco na porta(4);olho da porta(3);buraco(3);visor de porta(2);buraco da porta(2);lente(2);furo da porta(1);dispositivo que utiliza lentes para permitir visualizar através de um buraco uma área maior do que o buraco permitiria(1);buraco na porta que permete ver do outro lado(1);buraco para enxergar(1);dispositivo com lente que permite visualizar através de uma porta(1);porta(1);luneta(1);lente que permite visualizar quem bate à porta(1);monitor(1);visor da porta(1);vidrinho da porta(1);abertura(1);dispositivo de segurança(1);lugar onde se olha através da porta(1);furo na porta(1);observador(1);buraco redondo no meio da porta(1);lupa(1);buraco do olho(1);mecanismo da porta que permite ver o outro(1);óculo de inspeção(1);binóculo(1);a(1);buraco de visita(1);dispositivo acoplado na porta para verificar visitante(1);visão(1);fenda da porta(1);buraco de observação(1);sistema de segurança visual analógico(1);orifício localizado em portas(1);óculo(1);janela(1);s(1);visor para porta(1);observar quem chega(1);furinho da porta(1);pequeno furo na porta(1)
olho_nu	olho_nu	olho/n_nu/a	olho	nu	41	3.0732	1.7520	2.3415	1.3530	2.2195	1.4579	visão humana(4);olho humano(4);sem lentes(3);olho(2);olho puro(2);vista(2);visão(2);visível(2);perceptível(2);vista natural(1);olho pelado(1);apenas com seus olhos(1);sem ilusões(1);ao olhar(1);ao vivo(1);olho sem ártificios mecânicos(1);somente o olho(1);com meus próprios olhos(1);imagem ão vivo(1);olho livre(1);visão pura(1);nada entre olho e objeto(1);sem instrumentos ópticos(1);à vista natural(1);olhar natural(1);visão sem auxílio(1);sem lentes de contato(1);aparente(1);sem lente(1);sem ajuda(1);visão nua(1);vista desarmada(1);sem instrumentos de visão(1);visível sem ajuda de instrumentos de aproximação(1);de olho(1);olho sem obstrução(1);sem equipamentos de visão(1);passível de ser visto sem maiores dificuldades(1);visão sem auxílio de máquinas ou objetos(1);vista de todos(1);com os próprios olhos(1);claramente(1);apenas com os olhos(1);olhos descobertos(1);visão sem instrumentos ópticos(1);olhar sem uso de equipamentos(1);visão sem aparato(1);sem óculos(1);a(1);visão sem auxílio de instrumentos(1);visão realista(1);sem equipamentos(1);sem auxílio de equipamentos(1);sem lentes oculos(1);próprios olhos(1);visão sem equipamento(1);à primeira vista(1);facilmente visível(1);olho sem um equipamento(1);visão direta(1);sem ajuda de aparelhos de visão(1);visão natural pelo olho humano(1);s(1);olhar direto(1);olhar(1);olho sem lentes(1);apenas os olhos(1);observação sem o uso de lentes especiais e microscópios(1);não perceptível(1);sem ajuda de instrumentos óticos(1)
ovelha_negro	ovelha_negra	ovelha/n_negro/a	ovelha	negra	38	0.3158	0.5745	0.5526	0.8285	0.6842	0.9330	diferente(20);excluído(4);fora do padrão(3);pessoa diferente(3);diferentona(2);excluido(2);exceção(2);diferentão(2);decepção(1);de comportamento condenável por um grupo(1);distinta(1);unico(1);pessoa não identificado com o grupo(1);excêntrico(1);galho podre(1);pessoa ruim(1);discordante(1);vilão(1);exluido(1);incomum(1);alguem que não segue um padrão definido pela sociedade(1);pessoa problemática(1);distinto(1);diferente dos demais(1);se distingue do seu conjunto(1);ostracizado(1);s(1);exlcuido(1);pária(1);malvado(1);pessoa que se distingue(1);patinho feio(1);singular(1);pessoa fora dos padrões(1);preterida(1);odiado(1);maldoso(1);rebeldia(1);que quebra tradições(1);deslocado(1);rebelde(1);a(1);algo ou alguem que é difernte(1);agitador(1);não conformista(1);parte ruim(1);esquisito(1);diferente dos padrões do grupo(1);algo diferente de modo ruim(1);renegado(1);dessemelhante(1);algo ruim(1);único(1);pessoa desastrada(1)
papel_higiênico	papel_higiênico	papel/n_higiênico/a	papel	higiênico	36	4.7778	0.5404	4.0556	1.0940	3.9444	1.2176	papel sanitário(9);papel(8);papel absorvente(5);papel para limpeza(5);papel de banheiro(3);papel de limpeza(3);folha higienica(2);papel para limpar(2);rolo de papel(2);papel de higienização(2);papel de higiene(1);higiene(1);absorvente(1);limpa bunda(1);papel (compreensível no contexto)(1);papél para limpesa pessoal(1);lixa cu(1);rolo de papel para se limpar(1);lenços umedecidos(1);papel com propósito de limpar(1);papel para higiene(1);papel para higiene pessoal(1);lenço umedecido(1);pano umedecido(1);pacu (gíria)(1);toalha de papel(1);papel para preservar a higiene(1);rolo(1);limpador higiênico(1);folhas higiênicas(1);limpeza(1);papel toalha(1);folha sanitaria(1);papel para se limpar(1);a(1);papel fino(1);rolo de papél(1);guardanapo(1);papel do banheiro(1);folha(1);s(1);artigo de higiene(1);papel para toalete(1);banheiro(1);folha higiênica(1);papel para limpar as partes íntimas(1);papel sanitario(1)
paraíso_fiscal	paraíso_fiscal	paraíso/n_fiscal/a	paraíso	fiscal	32	1.5625	1.2165	3.3750	1.7552	1.5625	1.1897	refúgio fiscal(4);suiça(3);suíça(3);livre de impostos(2);pouco imposto(2);local onde há baixa fiscalização(1);luxemburgo(1);sonegação(1);bom lugar pra mandar dinheiro roubado(1);exterior(1);local de sonegação fiscal(1);refugio fiscal(1);dumping fiscal(1);local de baixo imposto(1);facilidade fiscal(1);terra de isenção fiscal(1);conta no exterior(1);ilhas caiman(1);zona defiscalizada(1);paraíso empresarial(1);lugar com impostos baixos(1);país conivente com falcatruas(1);local com poucas taxas sobre capital estrangeiro(1);sei la2(1);éden fiscal(1);lugar sem regulação fiscal(1);terra de falcatrua(1);baixos impostos(1);capital estrangeiro(1);sem impostos(1);local com leis fracas de tributação aplicações estrangeiras(1);país que concebem grande sigilo bancário(1);país com poucos impostos(1);zona de dumping fiscal(1);offshore(1);lugares sem fiscalização(1);país onde se pode depositar dinheiro sem muito controle(1);beneficio fiscal(1);região de aplicação financeira fácil(1);lugares sem impostos(1);sem taxas(1);sem tributação(1);menores taxas(1);banco estrangeiro(1);sem impostos?(1);corrupção(1);livre de imposto(1);terra sem lei(1);ilhas cayman(1);nação com baixa tributação(1);sigilo bancário(1);sem procedencia(1);local onde se pode aplicar dinheiro não declarado(1);minimo controle do mercado financeiro(1);países(1);local de menos imposto(1);s(1);a(1);local com poucos impostos(1);sonho de todo político(1);economia livre(1)
pastor_alemão	pastor_alemão	pastor/n_alemão/a	pastor	alemão	26	1.1538	1.3767	1.6154	1.3879	1.0769	1.0926	cachorro(12);lobo da alsácia(5);cão(5);cachorro de raça(4);cachorro alemão(3);cão pastor(2);animal(2);cão de guarda(2);cão policial(2);raça de cachorro(2);capa preta(2);raça canina(1);raça de cão(1);cachorro de certa raça(1);cachorro de pastoreio(1);cachorro de raça alemã(1);pastor(1);cachorro de pasto(1);cachorro bonito(1);a(1);cachorro proveniente de uma região da alemanha(1);s(1);nome dado à uma raça de cães(1);cachorro de raça pastor alemão(1)
pau_mandado	pau_mandado	pau/n_mandado/a	pau	mandado	36	0.3056	0.6684	3.9722	1.2068	0.5833	0.8409	obediente(8);submisso(5);capacho(4);subordinado(4);subserviente(3);pessoa muito obediente(3);controlado(2);lacaio(2);capanga(2);sem vontade própria(2);pessoa obediente(2);escravo(2);pessoa submissa(1);submissvo(1);mandalete(1);joguete(1);condescendente(1);pessoa exageradamente obediente(1);sem voz ativa(1);marido consciente(1);sujeito que obedece sempre sem pensar(1);sem iniciativa(1);obedecedor(1);manipulado(1);alguém que faz tudo que outros mandam(1);sempre segue as ordens(1);comandado(1);serviçal(1);alguém sem opinião propria(1);simpatizante(1);passivo(1);extremamente obediente(1);pessoa que obedeçe(1);servo(1);escravinho(1);fiel escudeiro(1);aceita tudo(1);quem segue à ordens sem questioná las(1);subalterno(1);a(1);quem obedece(1);cupincha(1);pessoa fortemente influenciada(1);peões(1);coleira(1);jagunço(1);s(1);funcionário extremamente obediente(1);empregado(1);mandado(1)
pavio_curto	pavio_curto	pavio/n_curto/a	pavio	curto	35	0.8286	1.1242	1.3714	1.3738	1.1143	1.3234	impaciente(8);sem paciência(4);esquentado(4);intolerante(4);irritado(3);cabeça quente(3);nervoso(3);irritadiço(3);estressado(3);esquentadinho(3);falta de paciência(3);temperamento explosivo(3);irritável(2);sangue quente(2);irritabilidade(2);explosivo(2);impaciência(2);explosivo, nervoso, impulsivo(1);volatilidade(1);raiva(1);altivo(1);pouco tolerante(1);sem paciencia(1);volatil(1);sem saco(1);agressivo(1);personalidade explosiva(1);ira(1);pouco dialogo(1);intolerância(1);nervosinho(1);arrogância(1);mau humor(1);pouco paciente(1);a(1);iracundo(1);facilmente irritado(1);sem tolerância(1);descontrolado(1);facilmente irritável(1);s(1);brabo(1);perde a calma facilmente(1);desobediente(1)
pente_fino	pente_fino	pente/n_fino/a	pente	fino	40	0.7000	0.9661	0.8250	1.0099	0.7750	1.0975	análise minuciosa(4);minuciosa(3);investigação minuciosa(3);investigação(2);filtro(2);minucioso(2);auditoria(2);busca detalhada(2);busca minuciosa(2);análise detalhada(2);investigação aprofundada(2);detalhista(2);situação delicada(1);vasculhar(1);seleção cuidadosa(1);escolha criteriosa(1);minucioso/minuciosa(1);limpesa meticulosa(1);busca com cuidado(1);análise cautelosa(1);detalhada(1);procurar(1);verificação a fundo(1);apuração(1);revisão criteriosa(1);minúcia(1);avaliação cuidadosa(1);verificação(1);avaliação profunda(1);triagem detalhada(1);detalhado(1);busca completa(1);meticulosamente(1);análise(1);com extremo cuidado(1);inspeção(1);peneira fina(1);atento(1);procura por irregularidades(1);verificação cuidadosa(1);vistoria(1);a(1);escolha minunciosa(1);inspeção detalhada(1);analisar cuidadosamente(1);análise em detalhe(1);s(1);investigação detalhada(1);sem brechas(1);varredura(1);operação detalhada(1);busca aprofundada(1);limpeza(1);minunciosa(1);reavaliação(1);peneira(1);cuidadoso/cuidadosa(1);averiguação(1);triagem(1);malha fina(1);seleção minuciosa(1);fiscalização(1);análise aprofundada(1);inspeção aprofundada(1);pormenorizada(1);analise cuidadosa(1);seleção precisa(1);investigação apurada(1);inspeção meticulosa(1);conferência detalhada(1);situação desconfortavel(1);detalhado/detalhada(1);ter cuidado(1)
peso_morto	peso_morto	peso/n_morto/a	peso	morto	32	1.9062	1.3526	1.2188	1.2374	1.1250	1.1570	inútil(14);sem utilidade(5);estorvo(4);imprestável(3);algo inútil(3);inutil(3);atrapalhar(2);fardo(2);fardo inútil(2);inúteis(1);encostado(1);mala sem alça(1);incomodo(1);fardo a ser carregado(1);carga inútil(1);s(1);fracasso(1);zero à esquerda(1);incômodo(1);fracassados(1);obstaculo(1);algo sem utilidade(1);algo que não tem sentido carregar(1);imprestavel(1);inutilidade(1);mochilinha(1);vagabundo(1);peso de papel(1);sem valor(1);sem propósito(1);algo desnecessário(1);trabalhoso(1);problema(1);a(1);indiferença(1);não contribui em nada(1);inativo(1);sem serventia(1)
planta_baixo	planta_baixa	planta/n_baixo/a	planta	baixa	36	1.9722	1.9638	1.0556	1.0940	1.1111	1.4497	planta(15);projeto(10);desenho(7);mapa(5);projeto arquitetônico(3);desenho da estrutura(2);diagrama(2);plano arquitetônico(2);plano(2);corte horizontal(1);processo inicial para construção(1);desenho de uma construção(1);mapeamento das dimenções de uma estrutura física(1);desenho 2d(1);desenho baixo(1);planos de construção(1);planta residencial(1);s(1);diagrama da estrutura(1);preparação(1);esquema arquitetônico(1);desenho técnico de construções(1);mapa da casa(1);blueprint(1);plano esquemático(1);planta azul(1);projeto arquitetonico(1);projeção ortográfica(1);planta rasa(1);diagrama de comodos(1);corte horizontal baixo(1);esquema da construção(1);desenho arquitetônico(1);a(1);desenho de construção(1);desenho arquitetonico(1);planta inferior(1);piso baixo(1);construção(1);desenho de um ambiente(1);desenho civil(1)
ponto_cego	ponto_cego	ponto/n_cego/a	ponto	cego	26	2.5385	1.2722	2.3846	1.4987	2.0000	1.5492	ponto oculto(2);fora do campo de visão(2);ponto invisível(2);desconhecido(2);falha na visão(2);ponto desconhecido(1);ponto que não se enxerga(1);canto do olho(1);área oculta(1);área não afetada(1);pontos vulneráveis(1);ponto de difícil visualização(1);ponto sem visão(1);brecha(1);coisas que não conseguímos perceber direito(1);falhas(1);algo que não conseguimos entender ou visualizar(1);onde não conseguimos ver(1);ponto mascardo(1);algo que não se ve(1);ponto camuflado(1);sem visão(1);posiçôes que não podem ser observadas(1);área da qual não temos visão(1);a(1);local que não aparece no campo de visão(1);lugar invisível(1);pouca visibilidade(1);s(1);beco sem saída(1);lugar cuja imagem não pode ser vista(1);parte que não vê(1);ponto vulnerável(1);equívocos não percebidos(1);pontos fracos(1);não visivel(1);ponto invisivel(1);ângulo morto(1);lugar fora do campo de visão de alguém(1);fora do alcance do conhecimento(1);desencontros(1);ponto fraco(1);ponto não visivel(1);área sem cobertura visual(1);locais de invisibilidade(1);ponto obscuro(1);erros(1);área sem visibilidade(1);invisivel(1)
ponto_forte	ponto_forte	ponto/n_forte/a	ponto	forte	38	1.6316	1.5143	2.9737	1.5680	1.7368	1.6055	qualidade(16);qualidades(7);virtude(4);vantagens(4);vantagem(3);especialidade(3);característica positiva(3);talento(3);pontos positivos(3);força(2);forte(2);habilidades(2);habilidade(2);grandeza(1);competências(1);excelência(1);aspectos mais desenvolvidos(1);virtudes(1);capacidades(1);atividade de domínio(1);pró(1);partes boas(1);prós(1);características favoráveis(1);lado forte(1);ponto positivo(1);aptidão(1);fortaleza(1);característica marcante(1);característica forte(1);boas habilidades(1);características marcantes(1);benefício(1);adjetivo positivo(1);aptidões(1);facilidade(1);melhores partes(1);a(1);no que alguém é bom(1);s(1);méritos(1);oportunidades(1);características positivas(1);benefícios(1);caracteristicas boas(1)
ponto_fraco	ponto_fraco	ponto/n_fraco/a	ponto	fraco	33	2.0303	1.5101	3.4848	1.5232	2.3333	1.5546	fraqueza(14);defeito(8);calcanhar de aquiles(4);vulnerabilidade(3);defeitos(3);deficiência(3);tendão de aquiles(3);vulnerabilidades(2);falhas(2);falha(2);carência(2);fragilidade(2);fraquezas(2);desvantagem(2);ponto frágil(2);característica fraca(1);deficiencia(1);inaptidão(1);fragilidades(1);inabilidade(1);fraqeuza(1);oportunidade para melhorar(1);caracteristica ruim(1);ponto vulnerável(1);ponto vulneravel(1);oportunidade de melhoramento(1);feridas(1);problema(1);imperfeições(1);a(1);limitação(1);ponto sensível(1);imperfeição(1);s(1);erros(1);ponto negativo(1)
poção_mágico	poção_mágica	poção/n_mágico/a	poção	mágica	31	3.2903	1.9697	3.3548	1.7804	3.2581	1.8613	elixir(7);poção(5);feitiço(3);segredo(3);mágica(2);truque(2);fórmula mágica(2);magia(2);poção milagrosa(2);alquimia(2);bebida utilizada em contos(1);elixir exotérico(1);atalho(1);liquido milagroso(1);solução milagrosa(1);cura(1);milagre(1);feitiçaria(1);líquido mágico(1);bebida mágica(1);clarity(1);fonte magica(1);deux ex machina(1);fórmula milagrosa(1);crença, fé(1);algo transformador(1);bebida que dá poderes a quem bebe(1);bebida com poderes mágicos(1);pó de pirlimpimpim(1);mistura(1);remedio magico(1);a(1);solução mística(1);solução mágica(1);infusão sobrenatural(1);salve(1);facilidade(1);magica, bebida, inexistente(1);elemento fictício(1);ardilo(1);poçào(1);varinha de condão(1);mana(1);s(1);bebida(1);elixir mágico(1);poção que funciona por mágica(1);encanto(1)
prato_feito	prato_feito	prato/n_feito/a	prato	feito	38	3.5263	1.4839	3.2895	1.3133	3.0000	1.3755	prato pronto(12);pf(7);refeição(4);prato do dia(4);comida pronta(4);prato de comida(3);la minuta(3);refeição pronta(2);marmita(2);comida(2);alaminuta(2);la carte(2);almoço(2);refeição completa(2);prato pré feito(1);prato típico(1);prato contém certos ingredientes(1);alimentação pre definida(1);refeição montada no prato(1);prato mais barato(1);a(1);fast food(1);comida no prato(1);prato executivo(1);almoço de boteco(1);menu(1);paf(1);prato que não é customizado(1);arroz e feijão(1);prato eecutivo(1);prato completo(1);comercial(1);prato de arroz, feijão, ovo e salada(1);refeição fixa(1);prato de comida pré determinado(1);prato alacarte(1);prato basico(1);refeição no prato(1);prato simples(1);prato pré determinado(1);fórmula(1);refeição pré definida(1);s(1);refeição pré preparada(1);prato comercial(1);almoço pronto(1);à la minuta(1)
primeiro_infância	primeira_infância	primeiro/a_infância/n	infância	primeira	28	4.6071	1.0306	3.3571	1.4198	3.4286	1.3992	primeiros anos de vida(5);criança(5);início da infância(4);infância(4);primeiros anos(3);bebê(3);primeira idade(2);filhote(1);fase inicial da infancia(1);fase primaria(1);infância remota(1);juventude(1);pequenino(1);princípio(1);infancia primaria(1);primordios da vida de uma pessoa(1);idades baixas(1);menor de 6 anos(1);diz se da fase de desenvolvimento de uma criança até os 5 anos(1);começo da infância(1);época das criancas pequenas(1);maternindade(1);a(1);anos iniciais(1);maternal(1);aurora(1);infância muito jovem(1);infãncia(1);infancia(1);imatura(1);piá(1);início da vida(1);criacinha(1);início da vida da criança(1);primeira fase(1);tempos de nenê(1);cinco primeiros anos(1);s(1);primeiros passos(1);período inicial da vida da criança(1)
